,geometry,centroid,ppet
222,"POLYGON ((-122.7350258939473 40.97763858905594, -122.6550258939473 40.97763858905594, -122.6550258939473 41.05763858905594, -122.7350258939473 41.05763858905594, -122.7350258939473 40.97763858905594))",POINT (-122.6950258939473 41.01763858905594),15.27117386932048
223,"POLYGON ((-122.7350258939473 41.05763858905594, -122.6550258939473 41.05763858905594, -122.6550258939473 41.13763858905594, -122.7350258939473 41.13763858905594, -122.7350258939473 41.05763858905594))",POINT (-122.6950258939473 41.09763858905594),13.496559317942307
224,"POLYGON ((-122.7350258939473 41.13763858905594, -122.6550258939473 41.13763858905594, -122.6550258939473 41.21763858905594, -122.7350258939473 41.21763858905594, -122.7350258939473 41.13763858905594))",POINT (-122.6950258939473 41.17763858905594),13.576888274264443
225,"POLYGON ((-122.7350258939473 41.21763858905594, -122.6550258939473 41.21763858905594, -122.6550258939473 41.29763858905594, -122.7350258939473 41.29763858905594, -122.7350258939473 41.21763858905594))",POINT (-122.6950258939473 41.25763858905594),13.022093823071536
226,"POLYGON ((-122.7350258939473 41.29763858905594, -122.6550258939473 41.29763858905594, -122.6550258939473 41.37763858905593, -122.7350258939473 41.37763858905593, -122.7350258939473 41.29763858905594))",POINT (-122.6950258939473 41.33763858905594),6.5814459591986045
227,"POLYGON ((-122.7350258939473 41.37763858905593, -122.6550258939473 41.37763858905593, -122.6550258939473 41.45763858905593, -122.7350258939473 41.45763858905593, -122.7350258939473 41.37763858905593))",POINT (-122.6950258939473 41.41763858905593),4.826673726199983
228,"POLYGON ((-122.7350258939473 41.45763858905593, -122.6550258939473 41.45763858905593, -122.6550258939473 41.53763858905593, -122.7350258939473 41.53763858905593, -122.7350258939473 41.45763858905593))",POINT (-122.6950258939473 41.49763858905593),4.828115188969255
229,"POLYGON ((-122.7350258939473 41.53763858905593, -122.6550258939473 41.53763858905593, -122.6550258939473 41.61763858905593, -122.7350258939473 41.61763858905593, -122.7350258939473 41.53763858905593))",POINT (-122.6950258939473 41.57763858905594),2.8260112778679494
230,"POLYGON ((-122.7350258939473 41.61763858905593, -122.6550258939473 41.61763858905593, -122.6550258939473 41.69763858905593, -122.7350258939473 41.69763858905593, -122.7350258939473 41.61763858905593))",POINT (-122.6950258939473 41.65763858905593),1.8172355870459351
231,"POLYGON ((-122.7350258939473 41.69763858905593, -122.6550258939473 41.69763858905593, -122.6550258939473 41.77763858905593, -122.7350258939473 41.77763858905593, -122.7350258939473 41.69763858905593))",POINT (-122.6950258939473 41.73763858905593),2.4556731926997104
232,"POLYGON ((-122.7350258939473 41.77763858905593, -122.6550258939473 41.77763858905593, -122.6550258939473 41.85763858905592, -122.7350258939473 41.85763858905592, -122.7350258939473 41.77763858905593))",POINT (-122.6950258939473 41.81763858905592),2.1770161423046064
233,"POLYGON ((-122.7350258939473 41.85763858905592, -122.6550258939473 41.85763858905592, -122.6550258939473 41.93763858905592, -122.7350258939473 41.93763858905592, -122.7350258939473 41.85763858905592))",POINT (-122.6950258939473 41.89763858905592),1.848373669796465
234,"POLYGON ((-122.7350258939473 41.93763858905592, -122.6550258939473 41.93763858905592, -122.6550258939473 42.01763858905592, -122.7350258939473 42.01763858905592, -122.7350258939473 41.93763858905592))",POINT (-122.6950258939473 41.97763858905592),2.398173917071567
235,"POLYGON ((-122.7350258939473 42.01763858905592, -122.6550258939473 42.01763858905592, -122.6550258939473 42.09763858905592, -122.7350258939473 42.09763858905592, -122.7350258939473 42.01763858905592))",POINT (-122.6950258939473 42.05763858905592),2.7157598632187634
236,"POLYGON ((-122.6550258939473 40.81763858905595, -122.5750258939473 40.81763858905595, -122.5750258939473 40.89763858905594, -122.6550258939473 40.89763858905594, -122.6550258939473 40.81763858905595))",POINT (-122.6150258939474 40.85763858905595),17.68543871111056
237,"POLYGON ((-122.6550258939473 40.89763858905594, -122.5750258939473 40.89763858905594, -122.5750258939473 40.97763858905594, -122.6550258939473 40.97763858905594, -122.6550258939473 40.89763858905594))",POINT (-122.6150258939474 40.93763858905594),18.042108802100874
238,"POLYGON ((-122.6550258939473 40.97763858905594, -122.5750258939473 40.97763858905594, -122.5750258939473 41.05763858905594, -122.6550258939473 41.05763858905594, -122.6550258939473 40.97763858905594))",POINT (-122.6150258939474 41.01763858905594),22.67629869772575
239,"POLYGON ((-122.6550258939473 41.05763858905594, -122.5750258939473 41.05763858905594, -122.5750258939473 41.13763858905594, -122.6550258939473 41.13763858905594, -122.6550258939473 41.05763858905594))",POINT (-122.6150258939474 41.09763858905594),20.411215275812175
240,"POLYGON ((-122.6550258939473 41.13763858905594, -122.5750258939473 41.13763858905594, -122.5750258939473 41.21763858905594, -122.6550258939473 41.21763858905594, -122.6550258939473 41.13763858905594))",POINT (-122.6150258939474 41.17763858905594),18.200092201539093
241,"POLYGON ((-122.6550258939473 41.21763858905594, -122.5750258939473 41.21763858905594, -122.5750258939473 41.29763858905594, -122.6550258939473 41.29763858905594, -122.6550258939473 41.21763858905594))",POINT (-122.6150258939474 41.25763858905594),20.690868561478187
242,"POLYGON ((-122.6550258939473 41.29763858905594, -122.5750258939473 41.29763858905594, -122.5750258939473 41.37763858905593, -122.6550258939473 41.37763858905593, -122.6550258939473 41.29763858905594))",POINT (-122.6150258939474 41.33763858905594),8.599785463628104
243,"POLYGON ((-122.6550258939473 41.37763858905593, -122.5750258939473 41.37763858905593, -122.5750258939473 41.45763858905593, -122.6550258939473 41.45763858905593, -122.6550258939473 41.37763858905593))",POINT (-122.6150258939474 41.41763858905593),5.164824654564694
244,"POLYGON ((-122.6550258939473 41.45763858905593, -122.5750258939473 41.45763858905593, -122.5750258939473 41.53763858905593, -122.6550258939473 41.53763858905593, -122.6550258939473 41.45763858905593))",POINT (-122.6150258939474 41.49763858905593),5.166306564500314
245,"POLYGON ((-122.6550258939473 41.53763858905593, -122.5750258939473 41.53763858905593, -122.5750258939473 41.61763858905593, -122.6550258939473 41.61763858905593, -122.6550258939473 41.53763858905593))",POINT (-122.6150258939474 41.57763858905594),3.369622467923445
246,"POLYGON ((-122.6550258939473 41.61763858905593, -122.5750258939473 41.61763858905593, -122.5750258939473 41.69763858905593, -122.6550258939473 41.69763858905593, -122.6550258939473 41.61763858905593))",POINT (-122.6150258939474 41.65763858905593),2.6911837990643197
247,"POLYGON ((-122.6550258939473 41.69763858905593, -122.5750258939473 41.69763858905593, -122.5750258939473 41.77763858905593, -122.6550258939473 41.77763858905593, -122.6550258939473 41.69763858905593))",POINT (-122.6150258939474 41.73763858905593),3.5121904170563822
248,"POLYGON ((-122.6550258939473 41.77763858905593, -122.5750258939473 41.77763858905593, -122.5750258939473 41.85763858905592, -122.6550258939473 41.85763858905592, -122.6550258939473 41.77763858905593))",POINT (-122.6150258939474 41.81763858905592),3.741292069686328
249,"POLYGON ((-122.6550258939473 41.85763858905592, -122.5750258939473 41.85763858905592, -122.5750258939473 41.93763858905592, -122.6550258939473 41.93763858905592, -122.6550258939473 41.85763858905592))",POINT (-122.6150258939474 41.89763858905592),1.9836543110395815
250,"POLYGON ((-122.6550258939473 41.93763858905592, -122.5750258939473 41.93763858905592, -122.5750258939473 42.01763858905592, -122.6550258939473 42.01763858905592, -122.6550258939473 41.93763858905592))",POINT (-122.6150258939474 41.97763858905592),1.8707365816370054
251,"POLYGON ((-122.6550258939473 42.01763858905592, -122.5750258939473 42.01763858905592, -122.5750258939473 42.09763858905592, -122.6550258939473 42.09763858905592, -122.6550258939473 42.01763858905592))",POINT (-122.6150258939474 42.05763858905592),2.34152846975757
252,"POLYGON ((-122.5750258939473 40.81763858905595, -122.4950258939473 40.81763858905595, -122.4950258939473 40.89763858905594, -122.5750258939473 40.89763858905594, -122.5750258939473 40.81763858905595))",POINT (-122.5350258939473 40.85763858905595),17.28865880684057
253,"POLYGON ((-122.5750258939473 40.89763858905594, -122.4950258939473 40.89763858905594, -122.4950258939473 40.97763858905594, -122.5750258939473 40.97763858905594, -122.5750258939473 40.89763858905594))",POINT (-122.5350258939473 40.93763858905594),17.172051786274782
254,"POLYGON ((-122.5750258939473 40.97763858905594, -122.4950258939473 40.97763858905594, -122.4950258939473 41.05763858905594, -122.5750258939473 41.05763858905594, -122.5750258939473 40.97763858905594))",POINT (-122.5350258939473 41.01763858905594),20.102123955408782
255,"POLYGON ((-122.5750258939473 41.05763858905594, -122.4950258939473 41.05763858905594, -122.4950258939473 41.13763858905594, -122.5750258939473 41.13763858905594, -122.5750258939473 41.05763858905594))",POINT (-122.5350258939473 41.09763858905594),19.742812590361233
256,"POLYGON ((-122.5750258939473 41.13763858905594, -122.4950258939473 41.13763858905594, -122.4950258939473 41.21763858905594, -122.5750258939473 41.21763858905594, -122.5750258939473 41.13763858905594))",POINT (-122.5350258939473 41.17763858905594),5.254811982018383
257,"POLYGON ((-122.5750258939473 41.21763858905594, -122.4950258939473 41.21763858905594, -122.4950258939473 41.29763858905594, -122.5750258939473 41.29763858905594, -122.5750258939473 41.21763858905594))",POINT (-122.5350258939473 41.25763858905594),5.128342217901422
258,"POLYGON ((-122.5750258939473 41.29763858905594, -122.4950258939473 41.29763858905594, -122.4950258939473 41.37763858905593, -122.5750258939473 41.37763858905593, -122.5750258939473 41.29763858905594))",POINT (-122.5350258939473 41.33763858905594),10.807905540026905
259,"POLYGON ((-122.5750258939473 41.37763858905593, -122.4950258939473 41.37763858905593, -122.4950258939473 41.45763858905593, -122.5750258939473 41.45763858905593, -122.5750258939473 41.37763858905593))",POINT (-122.5350258939473 41.41763858905593),6.041923356406352
260,"POLYGON ((-122.5750258939473 41.45763858905593, -122.4950258939473 41.45763858905593, -122.4950258939473 41.53763858905593, -122.5750258939473 41.53763858905593, -122.5750258939473 41.45763858905593))",POINT (-122.5350258939473 41.49763858905593),6.043706225324695
261,"POLYGON ((-122.5750258939473 41.53763858905593, -122.4950258939473 41.53763858905593, -122.4950258939473 41.61763858905593, -122.5750258939473 41.61763858905593, -122.5750258939473 41.53763858905593))",POINT (-122.5350258939473 41.57763858905594),3.372147490778238
262,"POLYGON ((-122.5750258939473 41.61763858905593, -122.4950258939473 41.61763858905593, -122.4950258939473 41.69763858905593, -122.5750258939473 41.69763858905593, -122.5750258939473 41.61763858905593))",POINT (-122.5350258939473 41.65763858905593),1.7973614640463413
263,"POLYGON ((-122.5750258939473 41.69763858905593, -122.4950258939473 41.69763858905593, -122.4950258939473 41.77763858905593, -122.5750258939473 41.77763858905593, -122.5750258939473 41.69763858905593))",POINT (-122.5350258939473 41.73763858905593),1.7230652355916998
264,"POLYGON ((-122.5750258939473 41.77763858905593, -122.4950258939473 41.77763858905593, -122.4950258939473 41.85763858905592, -122.5750258939473 41.85763858905592, -122.5750258939473 41.77763858905593))",POINT (-122.5350258939473 41.81763858905592),1.797487470945847
265,"POLYGON ((-122.5750258939473 41.85763858905592, -122.4950258939473 41.85763858905592, -122.4950258939473 41.93763858905592, -122.5750258939473 41.93763858905592, -122.5750258939473 41.85763858905592))",POINT (-122.5350258939473 41.89763858905592),1.6365302224013316
266,"POLYGON ((-122.5750258939473 41.93763858905592, -122.4950258939473 41.93763858905592, -122.4950258939473 42.01763858905592, -122.5750258939473 42.01763858905592, -122.5750258939473 41.93763858905592))",POINT (-122.5350258939473 41.97763858905592),2.0365845272554206
267,"POLYGON ((-122.5750258939473 42.01763858905592, -122.4950258939473 42.01763858905592, -122.4950258939473 42.09763858905592, -122.5750258939473 42.09763858905592, -122.5750258939473 42.01763858905592))",POINT (-122.5350258939473 42.05763858905592),2.8822254157556464
268,"POLYGON ((-122.4950258939473 40.81763858905595, -122.4150258939473 40.81763858905595, -122.4150258939473 40.89763858905594, -122.4950258939473 40.89763858905594, -122.4950258939473 40.81763858905595))",POINT (-122.4550258939474 40.85763858905595),13.956215949052325
269,"POLYGON ((-122.4950258939473 40.89763858905594, -122.4150258939473 40.89763858905594, -122.4150258939473 40.97763858905594, -122.4950258939473 40.97763858905594, -122.4950258939473 40.89763858905594))",POINT (-122.4550258939474 40.93763858905594),12.163629099430063
270,"POLYGON ((-122.4950258939473 40.97763858905594, -122.4150258939473 40.97763858905594, -122.4150258939473 41.05763858905594, -122.4950258939473 41.05763858905594, -122.4950258939473 40.97763858905594))",POINT (-122.4550258939474 41.01763858905594),17.57401628189299
271,"POLYGON ((-122.4950258939473 41.05763858905594, -122.4150258939473 41.05763858905594, -122.4150258939473 41.13763858905594, -122.4950258939473 41.13763858905594, -122.4950258939473 41.05763858905594))",POINT (-122.4550258939474 41.09763858905594),21.033503522564228
272,"POLYGON ((-122.4950258939473 41.13763858905594, -122.4150258939473 41.13763858905594, -122.4150258939473 41.21763858905594, -122.4950258939473 41.21763858905594, -122.4950258939473 41.13763858905594))",POINT (-122.4550258939474 41.17763858905594),16.037039537429337
273,"POLYGON ((-122.4950258939473 41.21763858905594, -122.4150258939473 41.21763858905594, -122.4150258939473 41.29763858905594, -122.4950258939473 41.29763858905594, -122.4950258939473 41.21763858905594))",POINT (-122.4550258939474 41.25763858905594),18.407028016533
274,"POLYGON ((-122.4950258939473 41.29763858905594, -122.4150258939473 41.29763858905594, -122.4150258939473 41.37763858905593, -122.4950258939473 41.37763858905593, -122.4950258939473 41.29763858905594))",POINT (-122.4550258939474 41.33763858905594),9.511747453650413
275,"POLYGON ((-122.4950258939473 41.37763858905593, -122.4150258939473 41.37763858905593, -122.4150258939473 41.45763858905593, -122.4950258939473 41.45763858905593, -122.4950258939473 41.37763858905593))",POINT (-122.4550258939474 41.41763858905593),2.2248748096542292
276,"POLYGON ((-122.4950258939473 41.45763858905593, -122.4150258939473 41.45763858905593, -122.4150258939473 41.53763858905593, -122.4950258939473 41.53763858905593, -122.4950258939473 41.45763858905593))",POINT (-122.4550258939474 41.49763858905593),2.225504014939705
277,"POLYGON ((-122.4950258939473 41.53763858905593, -122.4150258939473 41.53763858905593, -122.4150258939473 41.61763858905593, -122.4950258939473 41.61763858905593, -122.4950258939473 41.53763858905593))",POINT (-122.4550258939474 41.57763858905594),1.8024028708090325
278,"POLYGON ((-122.4950258939473 41.61763858905593, -122.4150258939473 41.61763858905593, -122.4150258939473 41.69763858905593, -122.4950258939473 41.69763858905593, -122.4950258939473 41.61763858905593))",POINT (-122.4550258939474 41.65763858905593),2.2737364557352473
279,"POLYGON ((-122.4950258939473 41.69763858905593, -122.4150258939473 41.69763858905593, -122.4150258939473 41.77763858905593, -122.4950258939473 41.77763858905593, -122.4950258939473 41.69763858905593))",POINT (-122.4550258939474 41.73763858905593),1.8206163856018098
280,"POLYGON ((-122.4950258939473 41.77763858905593, -122.4150258939473 41.77763858905593, -122.4150258939473 41.85763858905592, -122.4950258939473 41.85763858905592, -122.4950258939473 41.77763858905593))",POINT (-122.4550258939474 41.81763858905592),1.8033500168383123
281,"POLYGON ((-122.4950258939473 41.85763858905592, -122.4150258939473 41.85763858905592, -122.4150258939473 41.93763858905592, -122.4950258939473 41.93763858905592, -122.4950258939473 41.85763858905592))",POINT (-122.4550258939474 41.89763858905592),1.589137745602136
282,"POLYGON ((-122.4950258939473 41.93763858905592, -122.4150258939473 41.93763858905592, -122.4150258939473 42.01763858905592, -122.4950258939473 42.01763858905592, -122.4950258939473 41.93763858905592))",POINT (-122.4550258939474 41.97763858905592),2.136687391201339
283,"POLYGON ((-122.4950258939473 42.01763858905592, -122.4150258939473 42.01763858905592, -122.4150258939473 42.09763858905592, -122.4950258939473 42.09763858905592, -122.4950258939473 42.01763858905592))",POINT (-122.4550258939474 42.05763858905592),3.667917951075635
284,"POLYGON ((-122.4150258939473 40.81763858905595, -122.3350258939473 40.81763858905595, -122.3350258939473 40.89763858905594, -122.4150258939473 40.89763858905594, -122.4150258939473 40.81763858905595))",POINT (-122.3750258939473 40.85763858905595),6.579096858795018
285,"POLYGON ((-122.4150258939473 40.89763858905594, -122.3350258939473 40.89763858905594, -122.3350258939473 40.97763858905594, -122.4150258939473 40.97763858905594, -122.4150258939473 40.89763858905594))",POINT (-122.3750258939473 40.93763858905594),12.162850911240454
286,"POLYGON ((-122.4150258939473 40.97763858905594, -122.3350258939473 40.97763858905594, -122.3350258939473 41.05763858905594, -122.4150258939473 41.05763858905594, -122.4150258939473 40.97763858905594))",POINT (-122.3750258939473 41.01763858905594),13.794025576529064
287,"POLYGON ((-122.4150258939473 41.05763858905594, -122.3350258939473 41.05763858905594, -122.3350258939473 41.13763858905594, -122.4150258939473 41.13763858905594, -122.4150258939473 41.05763858905594))",POINT (-122.3750258939473 41.09763858905594),15.91068802761893
288,"POLYGON ((-122.4150258939473 41.13763858905594, -122.3350258939473 41.13763858905594, -122.3350258939473 41.21763858905594, -122.4150258939473 41.21763858905594, -122.4150258939473 41.13763858905594))",POINT (-122.3750258939473 41.17763858905594),16.271408172576756
289,"POLYGON ((-122.4150258939473 41.21763858905594, -122.3350258939473 41.21763858905594, -122.3350258939473 41.29763858905594, -122.4150258939473 41.29763858905594, -122.4150258939473 41.21763858905594))",POINT (-122.3750258939473 41.25763858905594),15.084775402036644
290,"POLYGON ((-122.4150258939473 41.29763858905594, -122.3350258939473 41.29763858905594, -122.3350258939473 41.37763858905593, -122.4150258939473 41.37763858905593, -122.4150258939473 41.29763858905594))",POINT (-122.3750258939473 41.33763858905594),8.469029357689454
291,"POLYGON ((-122.4150258939473 41.37763858905593, -122.3350258939473 41.37763858905593, -122.3350258939473 41.45763858905593, -122.4150258939473 41.45763858905593, -122.4150258939473 41.37763858905593))",POINT (-122.3750258939473 41.41763858905593),3.3676359898044534
292,"POLYGON ((-122.4150258939473 41.45763858905593, -122.3350258939473 41.45763858905593, -122.3350258939473 41.53763858905593, -122.4150258939473 41.53763858905593, -122.4150258939473 41.45763858905593))",POINT (-122.3750258939473 41.49763858905593),3.3685898498959337
293,"POLYGON ((-122.4150258939473 41.53763858905593, -122.3350258939473 41.53763858905593, -122.3350258939473 41.61763858905593, -122.4150258939473 41.61763858905593, -122.4150258939473 41.53763858905593))",POINT (-122.3750258939473 41.57763858905594),2.004065015920207
294,"POLYGON ((-122.4150258939473 41.61763858905593, -122.3350258939473 41.61763858905593, -122.3350258939473 41.69763858905593, -122.4150258939473 41.69763858905593, -122.4150258939473 41.61763858905593))",POINT (-122.3750258939473 41.65763858905593),2.1280994749046123
295,"POLYGON ((-122.4150258939473 41.69763858905593, -122.3350258939473 41.69763858905593, -122.3350258939473 41.77763858905593, -122.4150258939473 41.77763858905593, -122.4150258939473 41.69763858905593))",POINT (-122.3750258939473 41.73763858905593),2.009223002393436
296,"POLYGON ((-122.4150258939473 41.77763858905593, -122.3350258939473 41.77763858905593, -122.3350258939473 41.85763858905592, -122.4150258939473 41.85763858905592, -122.4150258939473 41.77763858905593))",POINT (-122.3750258939473 41.81763858905592),2.078977956883323
297,"POLYGON ((-122.4150258939473 41.85763858905592, -122.3350258939473 41.85763858905592, -122.3350258939473 41.93763858905592, -122.4150258939473 41.93763858905592, -122.4150258939473 41.85763858905592))",POINT (-122.3750258939473 41.89763858905592),2.3222426676113717
298,"POLYGON ((-122.4150258939473 41.93763858905592, -122.3350258939473 41.93763858905592, -122.3350258939473 42.01763858905592, -122.4150258939473 42.01763858905592, -122.4150258939473 41.93763858905592))",POINT (-122.3750258939473 41.97763858905592),1.2445405958204736
299,"POLYGON ((-122.4150258939473 42.01763858905592, -122.3350258939473 42.01763858905592, -122.3350258939473 42.09763858905592, -122.4150258939473 42.09763858905592, -122.4150258939473 42.01763858905592))",POINT (-122.3750258939473 42.05763858905592),1.1961217197244018
300,"POLYGON ((-122.3350258939473 40.81763858905595, -122.2550258939473 40.81763858905595, -122.2550258939473 40.89763858905594, -122.3350258939473 40.89763858905594, -122.3350258939473 40.81763858905595))",POINT (-122.2950258939473 40.85763858905595),5.414938569080565
301,"POLYGON ((-122.3350258939473 40.89763858905594, -122.2550258939473 40.89763858905594, -122.2550258939473 40.97763858905594, -122.3350258939473 40.97763858905594, -122.3350258939473 40.89763858905594))",POINT (-122.2950258939473 40.93763858905594),5.724769006112034
302,"POLYGON ((-122.3350258939473 40.97763858905594, -122.2550258939473 40.97763858905594, -122.2550258939473 41.05763858905594, -122.3350258939473 41.05763858905594, -122.3350258939473 40.97763858905594))",POINT (-122.2950258939473 41.01763858905594),6.141221726958044
303,"POLYGON ((-122.3350258939473 41.05763858905594, -122.2550258939473 41.05763858905594, -122.2550258939473 41.13763858905594, -122.3350258939473 41.13763858905594, -122.3350258939473 41.05763858905594))",POINT (-122.2950258939473 41.09763858905594),9.47314133889845
304,"POLYGON ((-122.3350258939473 41.13763858905594, -122.2550258939473 41.13763858905594, -122.2550258939473 41.21763858905594, -122.3350258939473 41.21763858905594, -122.3350258939473 41.13763858905594))",POINT (-122.2950258939473 41.17763858905594),7.210330913955167
305,"POLYGON ((-122.3350258939473 41.21763858905594, -122.2550258939473 41.21763858905594, -122.2550258939473 41.29763858905594, -122.3350258939473 41.29763858905594, -122.3350258939473 41.21763858905594))",POINT (-122.2950258939473 41.25763858905594),7.681575293404073
306,"POLYGON ((-122.3350258939473 41.29763858905594, -122.2550258939473 41.29763858905594, -122.2550258939473 41.37763858905593, -122.3350258939473 41.37763858905593, -122.3350258939473 41.29763858905594))",POINT (-122.2950258939473 41.33763858905594),8.701135954993294
307,"POLYGON ((-122.3350258939473 41.37763858905593, -122.2550258939473 41.37763858905593, -122.2550258939473 41.45763858905593, -122.3350258939473 41.45763858905593, -122.3350258939473 41.37763858905593))",POINT (-122.2950258939473 41.41763858905593),6.041586596254845
308,"POLYGON ((-122.3350258939473 41.45763858905593, -122.2550258939473 41.45763858905593, -122.2550258939473 41.53763858905593, -122.3350258939473 41.53763858905593, -122.3350258939473 41.45763858905593))",POINT (-122.2950258939473 41.49763858905593),6.043299973553381
309,"POLYGON ((-122.3350258939473 41.53763858905593, -122.2550258939473 41.53763858905593, -122.2550258939473 41.61763858905593, -122.3350258939473 41.61763858905593, -122.3350258939473 41.53763858905593))",POINT (-122.2950258939473 41.57763858905594),3.1105545983482816
310,"POLYGON ((-122.3350258939473 41.61763858905593, -122.2550258939473 41.61763858905593, -122.2550258939473 41.69763858905593, -122.3350258939473 41.69763858905593, -122.3350258939473 41.61763858905593))",POINT (-122.2950258939473 41.65763858905593),3.124560907223688
311,"POLYGON ((-122.3350258939473 41.69763858905593, -122.2550258939473 41.69763858905593, -122.2550258939473 41.77763858905593, -122.3350258939473 41.77763858905593, -122.3350258939473 41.69763858905593))",POINT (-122.2950258939473 41.73763858905593),1.8379961650383412
312,"POLYGON ((-122.3350258939473 41.77763858905593, -122.2550258939473 41.77763858905593, -122.2550258939473 41.85763858905592, -122.3350258939473 41.85763858905592, -122.3350258939473 41.77763858905593))",POINT (-122.2950258939473 41.81763858905592),2.030376693632481
313,"POLYGON ((-122.3350258939473 41.85763858905592, -122.2550258939473 41.85763858905592, -122.2550258939473 41.93763858905592, -122.3350258939473 41.93763858905592, -122.3350258939473 41.85763858905592))",POINT (-122.2950258939473 41.89763858905592),2.3700419885539468
314,"POLYGON ((-122.3350258939473 41.93763858905592, -122.2550258939473 41.93763858905592, -122.2550258939473 42.01763858905592, -122.3350258939473 42.01763858905592, -122.3350258939473 41.93763858905592))",POINT (-122.2950258939473 41.97763858905592),0.859018128166869
315,"POLYGON ((-122.3350258939473 42.01763858905592, -122.2550258939473 42.01763858905592, -122.2550258939473 42.09763858905592, -122.3350258939473 42.09763858905592, -122.3350258939473 42.01763858905592))",POINT (-122.2950258939473 42.05763858905592),1.2259362680308494
316,"POLYGON ((-122.2550258939473 40.81763858905595, -122.1750258939473 40.81763858905595, -122.1750258939473 40.89763858905594, -122.2550258939473 40.89763858905594, -122.2550258939473 40.81763858905595))",POINT (-122.2150258939474 40.85763858905595),5.221975775135464
317,"POLYGON ((-122.2550258939473 40.89763858905594, -122.1750258939473 40.89763858905594, -122.1750258939473 40.97763858905594, -122.2550258939473 40.97763858905594, -122.2550258939473 40.89763858905594))",POINT (-122.2150258939474 40.93763858905594),5.394086095967716
318,"POLYGON ((-122.2550258939473 40.97763858905594, -122.1750258939473 40.97763858905594, -122.1750258939473 41.05763858905594, -122.2550258939473 41.05763858905594, -122.2550258939473 40.97763858905594))",POINT (-122.2150258939474 41.01763858905594),5.789018186330271
319,"POLYGON ((-122.2550258939473 41.05763858905594, -122.1750258939473 41.05763858905594, -122.1750258939473 41.13763858905594, -122.2550258939473 41.13763858905594, -122.2550258939473 41.05763858905594))",POINT (-122.2150258939474 41.09763858905594),10.045307534098024
320,"POLYGON ((-122.2550258939473 41.13763858905594, -122.1750258939473 41.13763858905594, -122.1750258939473 41.21763858905594, -122.2550258939473 41.21763858905594, -122.2550258939473 41.13763858905594))",POINT (-122.2150258939474 41.17763858905594),7.536253107483429
321,"POLYGON ((-122.2550258939473 41.21763858905594, -122.1750258939473 41.21763858905594, -122.1750258939473 41.29763858905594, -122.2550258939473 41.29763858905594, -122.2550258939473 41.21763858905594))",POINT (-122.2150258939474 41.25763858905594),8.124969905092868
322,"POLYGON ((-122.2550258939473 41.29763858905594, -122.1750258939473 41.29763858905594, -122.1750258939473 41.37763858905593, -122.2550258939473 41.37763858905593, -122.2550258939473 41.29763858905594))",POINT (-122.2150258939474 41.33763858905594),10.936351414747689
323,"POLYGON ((-122.2550258939473 41.37763858905593, -122.1750258939473 41.37763858905593, -122.1750258939473 41.45763858905593, -122.2550258939473 41.45763858905593, -122.2550258939473 41.37763858905593))",POINT (-122.2150258939474 41.41763858905593),7.070338014711825
324,"POLYGON ((-122.2550258939473 41.45763858905593, -122.1750258939473 41.45763858905593, -122.1750258939473 41.53763858905593, -122.2550258939473 41.53763858905593, -122.2550258939473 41.45763858905593))",POINT (-122.2150258939474 41.49763858905593),7.072355427627742
325,"POLYGON ((-122.2550258939473 41.53763858905593, -122.1750258939473 41.53763858905593, -122.1750258939473 41.61763858905593, -122.2550258939473 41.61763858905593, -122.2550258939473 41.53763858905593))",POINT (-122.2150258939474 41.57763858905594),3.2878627646962864
326,"POLYGON ((-122.2550258939473 41.61763858905593, -122.1750258939473 41.61763858905593, -122.1750258939473 41.69763858905593, -122.2550258939473 41.69763858905593, -122.2550258939473 41.61763858905593))",POINT (-122.2150258939474 41.65763858905593),3.4427872668293853
327,"POLYGON ((-122.2550258939473 41.69763858905593, -122.1750258939473 41.69763858905593, -122.1750258939473 41.77763858905593, -122.2550258939473 41.77763858905593, -122.2550258939473 41.69763858905593))",POINT (-122.2150258939474 41.73763858905593),2.295573750303847
328,"POLYGON ((-122.2550258939473 41.77763858905593, -122.1750258939473 41.77763858905593, -122.1750258939473 41.85763858905592, -122.2550258939473 41.85763858905592, -122.2550258939473 41.77763858905593))",POINT (-122.2150258939474 41.81763858905592),2.247459056659841
329,"POLYGON ((-122.2550258939473 41.85763858905592, -122.1750258939473 41.85763858905592, -122.1750258939473 41.93763858905592, -122.2550258939473 41.93763858905592, -122.2550258939473 41.85763858905592))",POINT (-122.2150258939474 41.89763858905592),2.5227843447915017
330,"POLYGON ((-122.2550258939473 41.93763858905592, -122.1750258939473 41.93763858905592, -122.1750258939473 42.01763858905592, -122.2550258939473 42.01763858905592, -122.2550258939473 41.93763858905592))",POINT (-122.2150258939474 41.97763858905592),0.9018193554702129
331,"POLYGON ((-122.2550258939473 42.01763858905592, -122.1750258939473 42.01763858905592, -122.1750258939473 42.09763858905592, -122.2550258939473 42.09763858905592, -122.2550258939473 42.01763858905592))",POINT (-122.2150258939474 42.05763858905592),1.1585756588710812
332,"POLYGON ((-122.1750258939473 40.81763858905595, -122.0950258939474 40.81763858905595, -122.0950258939474 40.89763858905594, -122.1750258939473 40.89763858905594, -122.1750258939473 40.81763858905595))",POINT (-122.1350258939474 40.85763858905595),3.4326344362809333
